Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HomeTeamLP,AwayTeamLP,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2005-12-17,Aston Villa,Man United,0,2,A,15,25,23,14,17,34,1,1,3,3,3,3,0,3,0,3,16,6.0,3.0,[0 2 2 1 1],[0 1 1 1 1],7,13,0,0,0,0,1,0,0,0,-8,11,-17,-6,3.0
2005-12-17,Everton,Bolton,0,4,A,8,18,17,14,17,30,1,1,3,3,3,0,0,3,3,3,16,17.0,8.0,[0 2 2 1 2],[0 2 1 2 2],10,10,0,0,0,0,0,0,0,0,-9,4,-13,0,9.0
2005-12-17,Fulham,Blackburn,2,1,H,16,18,21,22,19,21,0,3,1,0,3,0,0,1,3,3,17,9.0,15.0,[1 0 2 1 2],[2 1 1 0 2],7,7,0,0,0,0,0,0,0,0,-5,-4,-2,0,-6.0
2005-12-17,Man City,Birmingham,4,1,H,20,11,16,23,27,12,0,0,3,3,0,0,1,3,0,0,17,16.0,10.0,[1 2 1 0 1],[0 1 0 1 0],4,6,0,0,0,0,0,0,0,0,4,-12,15,-2,6.0
2005-12-17,Portsmouth,West Brom,1,0,H,12,17,26,24,13,16,0,3,0,1,0,1,0,3,0,0,17,13.0,21.0,[0 0 0 0 0],[2 0 0 2 1],0,8,0,0,1,1,0,0,0,0,-14,-7,-3,-8,-8.0
2005-12-17,West Ham,Newcastle,2,4,A,23,14,18,15,25,25,3,3,0,1,3,0,0,0,1,3,17,21.0,5.0,[2 1 2 1 0],[2 0 1 1 2],7,7,0,0,0,0,0,0,0,0,5,-1,0,0,16.0
2005-12-17,Wigan,Charlton,3,0,H,16,21,18,26,28,22,0,0,0,3,0,0,0,0,0,0,17,21.0,7.0,[0 0 0 0 0],[0 1 0 0 0],0,3,0,0,1,1,0,0,1,0,-2,-5,6,-3,14.0
2005-12-18,Arsenal,Chelsea,0,2,A,22,35,15,7,29,46,0,3,0,3,0,3,3,3,3,0,17,1.0,2.0,[0 0 0 1 1],[1 1 1 1 0],6,12,0,0,0,0,0,0,0,0,7,28,-17,-6,-1.0
2005-12-18,Middlesbrough,Tottenham,3,3,D,20,22,23,13,20,31,0,3,0,3,1,3,3,1,0,0,17,11.0,14.0,[1 1 0 2 1],[2 2 2 0 1],4,10,0,0,0,0,0,0,0,0,-3,9,-11,-6,-3.0
2005-12-26,Aston Villa,Everton,4,0,H,16,9,24,19,17,17,1,0,1,1,3,3,3,3,0,0,17,6.0,17.0,[0 0 2 2 1],[1 0 2 2 1],8,7,0,0,0,0,0,0,0,0,-8,-10,0,1,-11.0
2005-12-26,Charlton,Arsenal,0,1,A,21,22,26,15,22,29,0,0,3,0,0,0,0,3,0,3,17,7.0,1.0,[0 1 0 0 0],[0 0 0 1 1],3,6,0,0,1,0,0,0,0,0,-5,7,-7,-3,6.0
2005-12-26,Chelsea,Fulham,3,2,H,35,16,7,21,46,19,3,0,3,1,3,3,3,0,0,3,17,2.0,9.0,[1 1 1 1 0],[1 0 2 1 2],12,7,0,0,0,0,0,0,0,0,28,-5,27,5,-7.0
2005-12-26,Liverpool,Newcastle,2,0,H,25,18,9,17,40,25,3,3,3,3,3,1,3,0,3,0,18,4.0,5.0,[0 0 0 0 0],[2 2 0 1 1],15,7,1,1,0,0,0,0,0,0,16,1,15,8,-1.0
2005-12-26,Man United,West Brom,3,0,H,31,17,14,25,40,16,3,0,3,3,1,1,3,1,3,3,18,3.0,21.0,[1 1 0 1 1],[1 2 0 0 2],13,8,0,0,0,0,0,0,0,0,17,-8,24,5,-18.0
2005-12-26,Middlesbrough,Blackburn,0,2,A,23,19,26,24,20,24,1,0,0,3,0,0,1,0,3,1,18,11.0,15.0,[0 1 1 0 2],[1 2 1 1 0],5,4,0,0,0,0,0,0,0,0,-3,-5,-4,1,-4.0
2005-12-26,Portsmouth,West Ham,1,1,D,13,25,26,22,14,26,3,0,0,3,0,0,0,3,0,0,18,13.0,21.0,[1 0 0 0 0],[0 1 0 1 0],3,6,0,0,1,0,0,0,0,0,-13,3,-12,-3,-8.0
2005-12-26,Sunderland,Bolton,0,0,D,14,22,35,14,6,31,0,1,0,3,0,1,0,3,0,0,18,21.0,8.0,[0 0 0 0 0],[0 2 0 2 1],0,8,0,0,1,1,0,0,0,0,-21,8,-25,-8,13.0
2005-12-26,Tottenham,Birmingham,2,0,H,25,11,16,25,34,13,1,0,3,0,3,3,3,0,1,3,18,14.0,10.0,[0 1 1 1 0],[0 0 1 0 1],11,6,0,0,0,0,0,0,0,0,9,-14,21,5,4.0
2005-12-26,Wigan,Man City,4,3,H,19,24,18,17,31,27,3,3,0,0,0,3,0,0,0,1,18,21.0,16.0,[1 0 0 0 0],[2 1 2 1 0],3,7,0,0,1,0,0,0,0,0,1,7,4,-4,5.0
2005-12-28,Arsenal,Portsmouth,4,0,H,23,13,15,26,32,14,3,3,0,0,0,0,0,0,3,0,18,1.0,13.0,[1 0 0 0 1],[1 0 0 0 0],6,3,0,0,0,0,0,0,1,0,8,-13,18,3,-12.0
2005-12-28,Birmingham,Man United,2,2,D,11,31,25,14,13,40,0,3,0,3,3,1,0,3,3,3,18,10.0,3.0,[0 0 1 0 1],[1 1 0 1 1],6,13,0,0,0,0,0,0,0,0,-14,17,-27,-7,7.0
2005-12-28,Everton,Liverpool,1,3,A,9,25,23,9,17,40,0,3,0,3,1,3,3,3,3,3,18,17.0,4.0,[1 1 0 2 2],[0 0 0 0 0],7,15,0,0,0,0,1,1,0,0,-14,16,-23,-8,13.0
2005-12-28,Fulham,Aston Villa,3,3,D,20,20,25,26,20,21,0,3,3,0,0,1,1,1,3,3,19,9.0,6.0,[1 2 1 0 2],[2 1 0 0 2],7,8,0,0,0,0,0,0,0,0,-5,-6,-1,-1,3.0
2005-12-28,Man City,Chelsea,0,1,A,27,40,21,9,27,52,0,3,3,3,0,3,3,3,0,3,19,16.0,2.0,[0 1 0 1 0],[0 0 0 0 0],6,15,0,0,0,0,1,1,0,0,6,31,-25,-9,14.0
2005-12-28,West Brom,Tottenham,2,0,H,17,27,28,16,19,34,0,3,0,1,3,3,1,3,1,3,19,21.0,14.0,[1 1 2 0 0],[1 0 1 1 1],5,13,0,0,0,0,1,0,0,0,-11,11,-15,-8,7.0
2005-12-28,West Ham,Wigan,0,2,A,26,23,23,21,26,34,1,3,0,3,3,0,0,0,3,0,19,21.0,21.0,[0 1 2 1 2],[1 1 0 0 0],7,6,0,0,0,0,0,0,1,0,3,2,-8,1,0.0
2005-12-31,Aston Villa,Arsenal,0,0,D,20,27,26,15,21,33,3,3,0,3,1,0,1,0,3,0,19,6.0,1.0,[2 1 0 0 2],[1 1 0 0 0],8,6,0,0,0,0,0,0,1,0,-6,12,-12,2,5.0
2005-12-31,Charlton,West Ham,2,0,H,23,26,27,23,25,26,3,1,0,0,0,3,3,0,0,3,19,7.0,21.0,[1 0 0 1 0],[0 1 2 1 2],6,7,0,0,0,0,0,0,0,0,-4,3,-1,-1,-14.0
2005-12-31,Chelsea,Birmingham,2,0,H,40,13,9,27,52,13,3,1,3,0,3,0,3,3,3,0,19,2.0,10.0,[0 0 0 0 0],[0 1 1 2 1],15,4,1,1,0,0,0,0,0,0,31,-14,39,11,-8.0
2005-12-31,Liverpool,West Brom,1,0,H,26,17,9,28,41,19,3,0,3,0,3,3,3,1,3,1,19,4.0,21.0,[0 0 0 0 0],[1 1 2 0 0],15,5,1,1,0,0,0,0,0,0,17,-11,22,10,-17.0
2005-12-31,Man United,Bolton,4,1,H,34,23,14,18,41,32,3,0,3,1,3,3,1,1,3,3,19,3.0,8.0,[1 1 1 0 1],[1 0 2 0 2],13,8,0,0,0,0,0,0,0,0,20,5,9,5,-5.0
2005-12-31,Middlesbrough,Man City,0,0,D,23,27,28,21,21,27,0,0,1,3,0,0,0,3,1,0,19,11.0,16.0,[1 0 1 1 0],[0 1 0 1 0],2,6,0,0,0,0,0,0,0,0,-5,6,-6,-4,-5.0
2005-12-31,Portsmouth,Fulham,1,0,H,14,23,31,28,17,20,0,1,1,0,3,3,0,0,0,1,20,13.0,9.0,[1 0 2 1 1],[0 1 2 1 0],4,5,0,0,0,0,0,0,0,0,-17,-5,-3,-1,4.0
2005-12-31,Sunderland,Everton,0,1,A,14,10,36,30,6,20,0,0,1,0,0,0,0,0,0,1,20,21.0,17.0,[1 0 1 1 1],[1 1 1 1 0],1,1,0,0,1,0,0,0,0,0,-22,-20,-14,0,4.0
2005-12-31,Tottenham,Newcastle,2,0,H,27,18,18,21,37,26,0,0,3,0,1,3,3,3,3,1,20,14.0,5.0,[1 2 0 2 2],[1 1 2 2 0],10,7,0,0,0,0,0,0,0,0,9,-3,11,3,9.0
2005-12-31,Wigan,Blackburn,0,3,A,25,24,21,24,34,30,3,3,3,3,3,0,0,3,0,0,20,21.0,15.0,[1 1 1 0 0],[1 1 0 1 0],9,9,0,0,0,0,0,0,0,0,4,0,4,0,6.0
2006-01-02,Birmingham,Wigan,2,0,H,13,25,29,21,16,34,0,3,1,3,0,3,0,0,3,0,20,10.0,21.0,[1 0 1 1 2],[1 1 1 0 0],4,9,0,0,0,0,0,0,0,0,-16,4,-18,-5,-11.0
2006-01-02,Blackburn,Portsmouth,2,1,H,24,14,24,31,30,17,3,0,3,1,0,3,3,0,0,0,20,15.0,13.0,[1 1 0 1 0],[1 0 2 1 1],9,4,0,0,0,0,0,0,0,0,0,-17,13,5,2.0
2006-01-02,Bolton,Liverpool,2,2,D,25,28,20,11,33,44,1,1,0,3,1,3,3,3,1,3,20,8.0,4.0,[0 1 0 2 0],[0 1 1 1 1],6,13,0,0,0,0,1,0,0,0,5,17,-11,-7,4.0
2006-01-02,Everton,Charlton,3,1,H,10,24,30,30,20,28,0,0,0,3,0,0,0,0,1,3,20,17.0,7.0,[1 1 1 1 0],[0 1 0 0 1],1,6,0,0,0,0,0,0,0,0,-20,-6,-8,-5,10.0
2006-01-02,Fulham,Sunderland,2,1,H,23,14,28,36,20,6,1,0,0,1,3,0,0,0,1,0,20,9.0,21.0,[0 1 2 1 0],[1 0 1 1 1],5,1,0,0,0,0,0,0,1,0,-5,-22,14,4,-12.0
2006-01-02,Newcastle,Middlesbrough,2,2,D,18,23,21,28,26,22,0,1,0,0,3,1,3,0,1,0,20,5.0,11.0,[1 1 2 2 0],[0 1 0 1 1],7,2,0,0,0,0,0,0,0,0,-3,-5,4,5,-6.0
2006-01-02,West Brom,Aston Villa,1,2,A,19,23,29,29,19,25,0,1,-1,-1,-1,-1,-1,-1,-1,-1,21,21.0,6.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-10,-6,-6,-1,15.0
2006-01-02,West Ham,Chelsea,1,3,A,26,43,27,9,26,58,0,3,-1,-1,-1,-1,-1,-1,-1,-1,21,21.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-1,34,-32,-3,19.0
2006-01-03,Arsenal,Man United,0,0,D,27,40,15,17,37,45,1,3,-1,-1,-1,-1,-1,-1,-1,-1,21,1.0,3.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,12,23,-8,-2,-2.0
2006-01-04,Man City,Tottenham,0,2,A,27,29,22,18,28,40,1,3,-1,-1,-1,-1,-1,-1,-1,-1,21,16.0,14.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,5,11,-12,-2,2.0
2006-01-14,Arsenal,Middlesbrough,7,0,H,27,25,15,30,37,22,1,1,-1,-1,-1,-1,-1,-1,-1,-1,21,1.0,11.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,12,-5,15,0,-10.0
2006-01-14,Aston Villa,West Ham,1,2,A,23,26,29,27,25,26,1,0,-1,-1,-1,-1,-1,-1,-1,-1,21,6.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-6,-1,-1,1,-15.0
2006-01-14,Blackburn,Bolton,0,0,D,26,25,25,20,31,36,3,1,-1,-1,-1,-1,-1,-1,-1,-1,21,15.0,8.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,1,5,-5,2,7.0
2006-01-14,Charlton,Birmingham,2,0,H,26,15,30,29,29,16,3,3,-1,-1,-1,-1,-1,-1,-1,-1,21,7.0,10.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-4,-14,13,0,-3.0
2006-01-14,Fulham,Newcastle,1,0,H,23,20,29,23,23,26,0,1,-1,-1,-1,-1,-1,-1,-1,-1,21,9.0,5.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-6,-3,-3,-1,4.0
2006-01-14,Liverpool,Tottenham,1,0,H,29,29,11,18,44,40,3,3,-1,-1,-1,-1,-1,-1,-1,-1,21,4.0,14.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,18,11,4,0,-10.0
2006-01-14,Man City,Man United,3,1,H,27,40,24,17,31,45,0,1,-1,-1,-1,-1,-1,-1,-1,-1,22,16.0,3.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,3,23,-14,-1,13.0
2006-01-14,Portsmouth,Everton,0,1,A,16,14,33,31,17,26,0,3,-1,-1,-1,-1,-1,-1,-1,-1,22,13.0,17.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-17,-17,-9,-3,-4.0
2006-01-15,Sunderland,Chelsea,1,2,A,16,46,40,10,9,61,0,3,-1,-1,-1,-1,-1,-1,-1,-1,22,21.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-24,36,-52,-3,19.0
2006-01-15,Wigan,West Brom,0,1,A,25,20,26,31,34,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,22,21.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-1,-11,12,0,0.0
2006-01-21,Birmingham,Portsmouth,5,0,H,15,16,31,33,19,17,0,0,-1,-1,-1,-1,-1,-1,-1,-1,22,10.0,13.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-16,-17,2,0,-3.0
2006-01-21,Bolton,Man City,2,0,H,27,27,20,24,37,31,3,0,-1,-1,-1,-1,-1,-1,-1,-1,22,8.0,16.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,7,3,6,3,-8.0
2006-01-21,Everton,Arsenal,1,0,H,14,34,31,15,26,37,3,3,-1,-1,-1,-1,-1,-1,-1,-1,22,17.0,1.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-17,19,-11,0,16.0
2006-01-21,Middlesbrough,Wigan,2,3,A,25,25,37,26,22,34,0,0,-1,-1,-1,-1,-1,-1,-1,-1,22,11.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-12,-1,-12,0,-10.0
2006-01-21,Newcastle,Blackburn,0,1,A,20,26,24,25,26,34,0,1,-1,-1,-1,-1,-1,-1,-1,-1,22,5.0,15.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-4,1,-8,-1,-10.0
2006-01-21,Tottenham,Aston Villa,0,0,D,31,25,18,30,40,25,3,3,-1,-1,-1,-1,-1,-1,-1,-1,22,14.0,6.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,13,-5,15,0,8.0
2006-01-21,West Brom,Sunderland,0,1,A,21,17,31,40,22,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,23,21.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-10,-23,13,0,0.0
2006-01-22,Chelsea,Charlton,1,1,D,48,27,11,31,62,30,3,1,-1,-1,-1,-1,-1,-1,-1,-1,23,2.0,7.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,37,-4,32,2,-5.0
2006-01-22,Man United,Liverpool,1,0,H,41,30,20,13,48,45,0,1,-1,-1,-1,-1,-1,-1,-1,-1,23,3.0,4.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,21,17,3,-1,-1.0
2006-01-23,West Ham,Fulham,2,1,H,29,26,31,30,32,26,3,3,-1,-1,-1,-1,-1,-1,-1,-1,23,21.0,9.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-2,-4,6,0,12.0
2006-01-31,Charlton,West Brom,0,0,D,27,21,31,31,30,22,1,3,-1,-1,-1,-1,-1,-1,-1,-1,23,7.0,21.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-4,-10,8,-2,-14.0
2006-01-31,Fulham,Tottenham,1,0,H,26,31,30,19,26,41,3,0,-1,-1,-1,-1,-1,-1,-1,-1,23,9.0,14.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-4,12,-15,3,-5.0
2006-01-31,Sunderland,Middlesbrough,0,3,A,17,27,40,40,9,25,3,0,-1,-1,-1,-1,-1,-1,-1,-1,23,21.0,11.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-23,-13,-16,3,10.0
2006-01-31,Wigan,Everton,1,1,D,25,15,27,31,37,29,0,3,-1,-1,-1,-1,-1,-1,-1,-1,23,21.0,17.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-2,-16,8,-3,4.0
2006-02-01,Arsenal,West Ham,2,3,A,34,29,16,31,37,32,0,3,-1,-1,-1,-1,-1,-1,-1,-1,23,1.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,18,-2,5,-3,-20.0
2006-02-01,Aston Villa,Chelsea,1,1,D,26,48,32,11,26,62,0,3,-1,-1,-1,-1,-1,-1,-1,-1,23,6.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-6,37,-36,-3,4.0
2006-02-01,Blackburn,Man United,4,3,H,31,42,28,20,37,48,3,3,-1,-1,-1,-1,-1,-1,-1,-1,24,15.0,3.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,3,22,-11,0,12.0
2006-02-01,Liverpool,Birmingham,1,1,D,30,21,15,32,45,20,0,1,-1,-1,-1,-1,-1,-1,-1,-1,24,4.0,10.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,15,-11,25,-1,-6.0
2006-02-01,Man City,Newcastle,3,0,H,30,20,27,28,34,29,0,0,-1,-1,-1,-1,-1,-1,-1,-1,24,16.0,5.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,3,-8,5,0,11.0
2006-02-01,Portsmouth,Bolton,1,1,D,16,29,39,22,18,39,0,1,-1,-1,-1,-1,-1,-1,-1,-1,24,13.0,8.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-23,7,-21,-1,5.0
2006-02-04,Birmingham,Arsenal,0,2,A,21,36,32,19,20,40,1,0,-1,-1,-1,-1,-1,-1,-1,-1,24,10.0,1.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-11,17,-20,1,9.0
2006-02-04,Bolton,Wigan,1,1,D,29,28,22,29,39,38,1,3,-1,-1,-1,-1,-1,-1,-1,-1,24,8.0,21.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,7,-1,1,-2,-13.0
2006-02-04,Everton,Man City,1,0,H,16,30,31,27,30,34,3,0,-1,-1,-1,-1,-1,-1,-1,-1,24,17.0,16.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-15,3,-4,3,1.0
2006-02-04,Man United,Fulham,4,2,H,42,27,20,32,48,29,3,0,-1,-1,-1,-1,-1,-1,-1,-1,24,3.0,9.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,22,-5,19,3,-6.0
2006-02-04,Middlesbrough,Aston Villa,0,4,A,30,26,40,32,25,27,3,1,-1,-1,-1,-1,-1,-1,-1,-1,24,11.0,6.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-10,-6,-2,2,5.0
2006-02-04,Newcastle,Portsmouth,2,0,H,20,16,28,39,29,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,24,5.0,13.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-8,-23,11,0,-8.0
2006-02-04,West Brom,Blackburn,2,0,H,21,31,32,30,26,37,1,0,-1,-1,-1,-1,-1,-1,-1,-1,25,21.0,15.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-11,1,-11,1,6.0
2006-02-04,West Ham,Sunderland,2,0,H,34,17,34,45,38,10,3,0,-1,-1,-1,-1,-1,-1,-1,-1,25,21.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,0,-28,28,3,0.0
2006-02-05,Chelsea,Liverpool,2,0,H,50,30,13,17,66,48,1,0,-1,-1,-1,-1,-1,-1,-1,-1,25,2.0,4.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,37,13,18,1,-2.0
2006-02-05,Tottenham,Charlton,3,1,H,31,30,20,34,44,33,0,3,-1,-1,-1,-1,-1,-1,-1,-1,25,14.0,7.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,11,-4,11,-3,7.0
2006-02-08,Charlton,Liverpool,2,0,H,30,30,34,17,33,48,3,0,-1,-1,-1,-1,-1,-1,-1,-1,25,7.0,4.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-4,13,-15,3,3.0
2006-02-11,Arsenal,Bolton,1,1,D,38,30,19,23,41,42,3,1,-1,-1,-1,-1,-1,-1,-1,-1,25,1.0,8.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,19,7,-1,2,-7.0
2006-02-11,Aston Villa,Newcastle,1,2,A,27,22,33,28,30,32,1,3,-1,-1,-1,-1,-1,-1,-1,-1,25,6.0,5.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-6,-6,-2,-2,1.0
2006-02-11,Everton,Blackburn,1,0,H,17,31,32,30,33,37,1,0,-1,-1,-1,-1,-1,-1,-1,-1,25,17.0,15.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-15,1,-4,1,2.0
2006-02-11,Fulham,West Brom,6,1,H,28,21,32,32,29,26,3,1,-1,-1,-1,-1,-1,-1,-1,-1,25,9.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-4,-11,3,2,-12.0
2006-02-11,Middlesbrough,Chelsea,3,0,H,30,50,44,13,28,66,0,1,-1,-1,-1,-1,-1,-1,-1,-1,25,11.0,2.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-14,37,-38,-1,9.0
2006-02-11,Portsmouth,Man United,1,3,A,17,49,42,26,18,54,0,3,-1,-1,-1,-1,-1,-1,-1,-1,26,13.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-25,23,-36,-3,10.0
2006-02-11,Wigan,Liverpool,0,1,A,30,31,31,17,39,51,1,3,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,4.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-1,14,-12,-2,17.0
2006-02-12,Man City,Charlton,3,2,H,33,32,28,37,37,34,0,0,-1,-1,-1,-1,-1,-1,-1,-1,26,16.0,7.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,5,-5,3,0,9.0
2006-02-12,Sunderland,Tottenham,1,1,D,18,34,46,21,10,45,1,3,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,14.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-28,13,-35,-2,7.0
2006-02-13,West Ham,Birmingham,3,0,H,36,21,34,37,41,23,3,0,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,10.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,2,-16,18,3,11.0
2006-02-14,Liverpool,Arsenal,1,0,H,31,39,17,20,51,41,3,1,-1,-1,-1,-1,-1,-1,-1,-1,26,4.0,1.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,14,19,10,2,3.0
2006-02-15,Blackburn,Sunderland,2,0,H,31,18,31,46,40,10,0,1,-1,-1,-1,-1,-1,-1,-1,-1,26,15.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,0,-28,30,-1,-6.0
2006-02-19,Tottenham,Wigan,2,2,D,34,30,21,31,45,39,3,1,-1,-1,-1,-1,-1,-1,-1,-1,26,14.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,13,-1,6,2,-7.0
2006-02-22,Newcastle,Charlton,0,0,D,24,32,29,37,33,34,3,0,-1,-1,-1,-1,-1,-1,-1,-1,26,5.0,7.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-5,-5,-1,3,-2.0
2006-02-25,Birmingham,Sunderland,1,0,H,21,18,37,46,23,10,0,1,-1,-1,-1,-1,-1,-1,-1,-1,26,10.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-16,-28,13,-1,-11.0
2006-02-25,Blackburn,Arsenal,1,0,H,33,39,31,21,43,41,3,0,-1,-1,-1,-1,-1,-1,-1,-1,27,15.0,1.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,2,18,2,3,14.0
2006-02-25,Charlton,Aston Villa,0,0,D,32,32,37,35,35,31,1,0,-1,-1,-1,-1,-1,-1,-1,-1,27,7.0,6.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-5,-3,4,1,1.0
2006-02-25,Chelsea,Portsmouth,2,0,H,52,18,16,45,69,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,27,2.0,13.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,36,-27,51,0,-11.0
2006-02-25,Newcastle,Everton,2,0,H,24,19,29,32,36,36,1,3,-1,-1,-1,-1,-1,-1,-1,-1,27,5.0,17.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-5,-13,0,-2,-12.0
2006-02-26,Bolton,Fulham,2,1,H,33,36,27,37,45,32,0,3,-1,-1,-1,-1,-1,-1,-1,-1,27,8.0,9.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,6,-1,13,-3,-1.0
